date,BCI海岬型貨運指數,BDI乾散貨指數
2012-02-16,1464.0000,723.0000
2012-02-17,1461.0000,717.0000
2012-02-20,1456.0000,715.0000
2012-02-21,1452.0000,706.0000
2012-02-22,1460.0000,704.0000
2012-02-23,1471.0000,706.0000
2012-02-24,1504.0000,718.0000
2012-02-27,,730.0000
2012-02-28,1531.0000,738.0000
2012-02-29,1531.0000,750.0000
2012-03-01,1527.0000,763.0000
2012-03-02,1525.0000,771.0000
2012-03-05,1523.0000,782.0000
2012-03-06,1516.0000,787.0000
2012-03-07,1515.0000,798.0000
2012-03-08,1506.0000,812.0000
2012-03-09,1503.0000,824.0000
2012-03-12,1496.0000,837.0000
2012-03-13,1482.0000,844.0000
2012-03-14,1479.0000,855.0000
2012-03-15,1475.0000,866.0000
2012-03-16,1466.0000,874.0000
2012-03-19,1449.0000,879.0000
2012-03-20,1416.0000,884.0000
2012-03-21,1404.0000,896.0000
2012-03-22,1384.0000,902.0000
2012-03-23,1369.0000,908.0000
2012-03-26,1354.0000,912.0000
2012-03-27,1354.0000,917.0000
2012-03-28,1361.0000,922.0000
2012-03-29,1386.0000,930.0000
2012-03-30,1412.0000,934.0000
2012-04-02,1427.0000,934.0000
2012-04-03,1456.0000,931.0000
2012-04-04,1475.0000,926.0000
2012-04-05,1507.0000,928.0000
2012-04-06,,928.0000
2012-04-09,,928.0000
2012-04-10,1531.0000,928.0000
2012-04-11,1561.0000,944.0000
2012-04-12,,960.0000
2012-04-13,1572.0000,972.0000
2012-04-16,1547.0000,975.0000
2012-04-17,1542.0000,989.0000
2012-04-18,1534.0000,1006.0000
2012-04-19,1534.0000,1028.0000
2012-04-20,1533.0000,1067.0000
2012-04-23,1524.0000,1090.0000
2012-04-24,1521.0000,1116.0000
2012-04-25,1514.0000,1137.0000
2012-04-26,1505.0000,1148.0000
2012-04-27,1499.0000,1156.0000
2012-04-28,,1155.0000
2012-04-30,1496.0000,1155.0000
2012-05-01,1494.0000,1152.0000
2012-05-02,1495.0000,1149.0000
2012-05-03,1527.0000,1157.0000
2012-05-04,1576.0000,1157.0000
2012-05-08,1625.0000,1165.0000
2012-05-09,1628.0000,1156.0000
2012-05-10,1618.0000,1146.0000
2012-05-11,1614.0000,1138.0000
2012-05-14,1612.0000,1132.0000
2012-05-15,1613.0000,1130.0000
2012-05-16,1632.0000,1137.0000
2012-05-17,1638.0000,1137.0000
2012-05-18,1633.0000,1141.0000
2012-05-21,1626.0000,1141.0000
2012-05-22,1602.0000,1127.0000
2012-05-23,1539.0000,1100.0000
2012-05-24,1457.0000,1058.0000
2012-05-25,1424.0000,1034.0000
2012-05-28,1404.0000,1012.0000
2012-05-29,1377.0000,986.0000
2012-05-30,1342.0000,950.0000
2012-05-31,1319.0000,923.0000
2012-06-01,1298.0000,904.0000
2012-06-04,,904.0000
2012-06-05,,904.0000
2012-06-06,1252.0000,878.0000
2012-06-07,1232.0000,872.0000
2012-06-08,1223.0000,877.0000
2012-06-11,1221.0000,884.0000
2012-06-12,1212.0000,893.0000
2012-06-13,1196.0000,902.0000
2012-06-14,1162.0000,912.0000
2012-06-15,1148.0000,924.0000
2012-06-18,1138.0000,938.0000
2012-06-19,1140.0000,954.0000
2012-06-20,1145.0000,972.0000
2012-06-21,1152.0000,978.0000
2012-06-22,1155.0000,978.0000
2012-06-25,1160.0000,978.0000
2012-06-26,1168.0000,981.0000
2012-06-27,1182.0000,988.0000
2012-06-28,,994.0000
2012-06-29,1190.0000,1004.0000
2012-07-02,1204.0000,1013.0000
2012-07-03,1290.0000,1063.0000
2012-07-04,1369.0000,1103.0000
2012-07-05,1455.0000,1138.0000
2012-07-06,1493.0000,1157.0000
2012-07-09,1501.0000,1162.0000
2012-07-10,1484.0000,1160.0000
2012-07-11,1428.0000,1146.0000
2012-07-12,1352.0000,1121.0000
2012-07-13,1320.0000,1110.0000
2012-07-16,1310.0000,1102.0000
2012-07-17,1301.0000,1093.0000
2012-07-18,,1074.0000
2012-07-19,1276.0000,1053.0000
2012-07-20,1276.0000,1037.0000
2012-07-23,1275.0000,1022.0000
2012-07-24,1261.0000,1003.0000
2012-07-25,1239.0000,982.0000
2012-07-26,1224.0000,958.0000
2012-07-27,1209.0000,933.0000
2012-07-30,1200.0000,915.0000
2012-07-31,1194.0000,897.0000
2012-08-01,1181.0000,878.0000
2012-08-02,1178.0000,861.0000
2012-08-03,1200.0000,852.0000
2012-08-06,1214.0000,843.0000
2012-08-07,1237.0000,836.0000
2012-08-08,1204.0000,812.0000
2012-08-09,1192.0000,790.0000
2012-08-10,1169.0000,774.0000
2012-08-13,1158.0000,764.0000
2012-08-14,1147.0000,750.0000
2012-08-15,1120.0000,728.0000
2012-08-16,1105.0000,720.0000
2012-08-17,1095.0000,714.0000
2012-08-20,1087.0000,711.0000
2012-08-21,1082.0000,709.0000
2012-08-22,1091.0000,712.0000
2012-08-23,1103.0000,715.0000
2012-08-24,1124.0000,717.0000
2012-08-28,1182.0000,724.0000
2012-08-29,1177.0000,718.0000
2012-08-30,1169.0000,707.0000
2012-08-31,1172.0000,703.0000
2012-09-03,1180.0000,698.0000
2012-09-04,1186.0000,693.0000
2012-09-05,1188.0000,684.0000
2012-09-06,1186.0000,675.0000
2012-09-07,1186.0000,669.0000
2012-09-10,1188.0000,666.0000
2012-09-11,1187.0000,662.0000
2012-09-12,1186.0000,661.0000
2012-09-13,1198.0000,663.0000
2012-09-14,1204.0000,662.0000
2012-09-17,1219.0000,663.0000
2012-09-18,1326.0000,697.0000
2012-09-19,1421.0000,722.0000
2012-09-20,1531.0000,755.0000
2012-09-21,1584.0000,774.0000
2012-09-24,1578.0000,772.0000
2012-09-25,1568.0000,763.0000
2012-09-26,1549.0000,752.0000
2012-09-27,1548.0000,744.0000
2012-09-28,1621.0000,766.0000
2012-10-01,1660.0000,777.0000
2012-10-02,1676.0000,778.0000
2012-10-03,1738.0000,798.0000
2012-10-04,1873.0000,845.0000
2012-10-05,1932.0000,875.0000
2012-10-08,1921.0000,883.0000
2012-10-09,1829.0000,875.0000
2012-10-10,1775.0000,875.0000
2012-10-11,1833.0000,903.0000
2012-10-12,1914.0000,926.0000
2012-10-15,1960.0000,941.0000
2012-10-16,2103.0000,981.0000
2012-10-17,2162.0000,999.0000
2012-10-18,2135.0000,989.0000
2012-10-19,2217.0000,1010.0000
2012-10-22,2332.0000,1037.0000
2012-10-23,2587.0000,1109.0000
2012-10-24,2530.0000,1088.0000
2012-10-25,2432.0000,1051.0000
2012-10-26,2451.0000,1049.0000
2012-10-29,2460.0000,1048.0000
2012-10-30,2458.0000,1043.0000
2012-10-31,2419.0000,1026.0000
2012-11-01,2355.0000,1000.0000
2012-11-02,2304.0000,986.0000
2012-11-05,2261.0000,971.0000
2012-11-06,2186.0000,947.0000
2012-11-07,2098.0000,916.0000
2012-11-08,2119.0000,916.0000
2012-11-09,2203.0000,940.0000
2012-11-12,2283.0000,965.0000
2012-11-13,2327.0000,985.0000
2012-11-14,2375.0000,1011.0000
2012-11-15,2350.0000,1024.0000
2012-11-16,2347.0000,1036.0000
2012-11-19,2369.0000,1054.0000
2012-11-20,2367.0000,1066.0000
2012-11-21,2335.0000,1073.0000
2012-11-22,2318.0000,1084.0000
2012-11-23,2288.0000,1090.0000
2012-11-26,2277.0000,1094.0000
2012-11-27,2275.0000,1097.0000
2012-11-28,2275.0000,1104.0000
2012-11-29,2241.0000,1097.0000
2012-11-30,2199.0000,1086.0000
2012-12-03,2166.0000,1077.0000
2012-12-04,2095.0000,1054.0000
2012-12-05,2000.0000,1022.0000
2012-12-06,1897.0000,990.0000
2012-12-07,1832.0000,966.0000
2012-12-10,1762.0000,937.0000
2012-12-11,1652.0000,900.0000
2012-12-12,1446.0000,826.0000
2012-12-13,1407.0000,799.0000
2012-12-14,1440.0000,784.0000
2012-12-17,1403.0000,766.0000
2012-12-18,1315.0000,743.0000
2012-12-19,1233.0000,720.0000
2012-12-20,1226.0000,708.0000
2012-12-21,1228.0000,700.0000
2012-12-24,1235.0000,699.0000
2013-01-02,1237.0000,698.0000
2013-01-03,1254.0000,700.0000
2013-01-04,1285.0000,706.0000
2013-01-07,1319.0000,712.0000
2013-01-08,1386.0000,734.0000
2013-01-09,1384.0000,743.0000
2013-01-10,1367.0000,751.0000
2013-01-11,1367.0000,760.0000
2013-01-14,1370.0000,762.0000
2013-01-15,1365.0000,765.0000
2013-01-16,1431.0000,781.0000
2013-01-17,1573.0000,820.0000
2013-01-18,1605.0000,837.0000
2013-01-21,1604.0000,838.0000
2013-01-22,1577.0000,825.0000
2013-01-23,1564.0000,817.0000
2013-01-24,1541.0000,808.0000
2013-01-25,1520.0000,798.0000
2013-01-28,1507.0000,792.0000
2013-01-29,1491.0000,779.0000
2013-01-30,1477.0000,767.0000
2013-01-31,1468.0000,760.0000
2013-02-01,1454.0000,750.0000
2013-02-04,1461.0000,745.0000
2013-02-05,1466.0000,739.0000
2013-02-06,1484.0000,740.0000
2013-02-07,1481.0000,749.0000
2013-02-08,1461.0000,748.0000
2013-02-11,1453.0000,746.0000
2013-02-12,1448.0000,747.0000
2013-02-13,1448.0000,751.0000
2013-02-14,1429.0000,748.0000
2013-02-15,1434.0000,753.0000
2013-02-18,1408.0000,747.0000
2013-02-19,1377.0000,738.0000
2013-02-20,1355.0000,735.0000
2013-02-21,1344.0000,737.0000
2013-02-22,1335.0000,740.0000
2013-02-25,1323.0000,743.0000
2013-02-26,1291.0000,741.0000
2013-02-27,1264.0000,745.0000
2013-02-28,1249.0000,757.0000
2013-03-01,1243.0000,776.0000
2013-03-04,1239.0000,789.0000
2013-03-05,1246.0000,806.0000
2013-03-06,1251.0000,820.0000
2013-03-07,1260.0000,834.0000
2013-03-08,1262.0000,843.0000
2013-03-11,1260.0000,847.0000
2013-03-12,1314.0000,865.0000
2013-03-13,1314.0000,875.0000
2013-03-14,1302.0000,880.0000
2013-03-15,1299.0000,892.0000
2013-03-18,1295.0000,899.0000
2013-03-19,1290.0000,912.0000
2013-03-20,1294.0000,923.0000
2013-03-21,1290.0000,930.0000
2013-03-22,1284.0000,933.0000
2013-03-25,,935.0000
2013-03-26,1275.0000,931.0000
2013-03-27,1258.0000,922.0000
2013-03-28,1249.0000,910.0000
2013-04-02,1129.0000,896.0000
2013-04-03,1209.0000,877.0000
2013-04-04,1209.0000,866.0000
2013-04-05,1215.0000,861.0000
2013-04-08,1223.0000,858.0000
2013-04-09,1236.0000,856.0000
2013-04-10,1250.0000,859.0000
2013-04-11,1257.0000,865.0000
2013-04-12,1265.0000,875.0000
2013-04-15,1257.0000,876.0000
2013-04-16,1251.0000,880.0000
2013-04-17,1245.0000,885.0000
2013-04-18,1238.0000,885.0000
2013-04-19,1234.0000,888.0000
2013-04-22,1230.0000,889.0000
2013-04-23,1220.0000,885.0000
2013-04-24,1214.0000,879.0000
2013-04-25,1220.0000,872.0000
2013-04-26,1246.0000,871.0000
2013-04-29,1260.0000,868.0000
2013-04-30,1273.0000,863.0000
2013-05-01,1279.0000,862.0000
2013-05-02,1322.0000,873.0000
2013-05-03,1344.0000,878.0000
2013-05-07,1393.0000,889.0000
2013-05-08,1408.0000,892.0000
2013-05-09,1398.0000,889.0000
2013-05-10,1382.0000,884.0000
2013-05-13,1370.0000,879.0000
2013-05-14,1360.0000,872.0000
2013-05-15,1338.0000,861.0000
2013-05-16,1334.0000,850.0000
2013-05-17,1326.0000,841.0000
2013-05-20,1317.0000,836.0000
2013-05-21,1321.0000,830.0000
2013-05-22,1333.0000,829.0000
2013-05-23,1339.0000,828.0000
2013-05-24,1350.0000,826.0000
2013-05-28,1346.0000,822.0000
2013-05-29,1348.0000,818.0000
2013-05-30,1339.0000,811.0000
2013-05-31,1336.0000,809.0000
2013-06-03,1333.0000,806.0000
2013-06-04,1338.0000,805.0000
2013-06-05,1335.0000,801.0000
2013-06-06,1344.0000,806.0000
2013-06-07,1352.0000,812.0000
2013-06-10,1359.0000,815.0000
2013-06-11,1379.0000,825.0000
2013-06-12,1427.0000,847.0000
2013-06-13,1484.0000,873.0000
2013-06-14,1537.0000,900.0000
2013-06-17,1588.0000,925.0000
2013-06-18,1674.0000,962.0000
2013-06-19,1757.0000,995.0000
2013-06-20,1792.0000,1012.0000
2013-06-21,1822.0000,1027.0000
2013-06-24,1912.0000,1062.0000
2013-06-25,1959.0000,1090.0000
2013-06-26,2061.0000,1125.0000
2013-06-27,2120.0000,1151.0000
2013-06-28,2165.0000,1171.0000
2013-07-01,2176.0000,1179.0000
2013-07-02,2134.0000,1170.0000
2013-07-03,2020.0000,1133.0000
2013-07-04,1936.0000,1103.0000
2013-07-05,1929.0000,1099.0000
2013-07-08,1977.0000,1115.0000
2013-07-09,2012.0000,1120.0000
2013-07-10,2037.0000,1130.0000
2013-07-11,2047.0000,1139.0000
2013-07-12,2058.0000,1149.0000
2013-07-15,2052.0000,1151.0000
2013-07-16,2044.0000,1152.0000
2013-07-17,2034.0000,1151.0000
2013-07-18,2006.0000,1146.0000
2013-07-19,1987.0000,1138.0000
2013-07-22,1978.0000,1135.0000
2013-07-23,1956.0000,1127.0000
2013-07-24,1936.0000,1117.0000
2013-07-25,1890.0000,1092.0000
2013-07-26,1873.0000,1082.0000
2013-07-29,1864.0000,1075.0000
2013-07-30,1856.0000,1067.0000
2013-07-31,1881.0000,1062.0000
2013-08-01,1935.0000,1066.0000
2013-08-02,2312.0000,1065.0000
2013-08-05,1939.0000,1058.0000
2013-08-06,1907.0000,1046.0000
2013-08-07,1853.0000,1024.0000
2013-08-08,1829.0000,1012.0000
2013-08-09,1813.0000,1001.0000
2013-08-12,1805.0000,996.0000
2013-08-13,1846.0000,1007.0000
2013-08-14,2021.0000,1060.0000
2013-08-15,2099.0000,1091.0000
2013-08-16,2112.0000,1102.0000
2013-08-19,2140.0000,1115.0000
2013-08-20,2218.0000,1145.0000
2013-08-21,2268.0000,1156.0000
2013-08-22,2284.0000,1158.0000
2013-08-23,2312.0000,1165.0000
2013-08-27,2335.0000,1169.0000
2013-08-28,2284.0000,1146.0000
2013-08-29,2256.0000,1136.0000
2013-08-30,2243.0000,1132.0000
2013-09-02,2263.0000,1139.0000
2013-09-03,2344.0000,1168.0000
2013-09-04,2445.0000,1215.0000
2013-09-05,2660.0000,1279.0000
2013-09-06,2799.0000,1352.0000
2013-09-09,3113.0000,1478.0000
2013-09-10,3255.0000,1541.0000
2013-09-11,3431.0000,1628.0000
2013-09-12,3397.0000,1621.0000
2013-09-13,3446.0000,1636.0000
2013-09-16,3480.0000,1651.0000
2013-09-17,3691.0000,1740.0000
2013-09-18,3838.0000,1822.0000
2013-09-19,3924.0000,1860.0000
2013-09-20,4018.0000,1904.0000
2013-09-23,4111.0000,1947.0000
2013-09-24,4253.0000,2021.0000
2013-09-25,4329.0000,2127.0000
2013-09-26,4193.0000,2113.0000
2013-09-27,3967.0000,2046.0000
2013-09-30,3853.0000,2003.0000
2013-10-01,3816.0000,1994.0000
2013-10-02,3810.0000,2008.0000
2013-10-03,3878.0000,2047.0000
2013-10-04,3943.0000,2084.0000
2013-10-07,4020.0000,2115.0000
2013-10-08,4085.0000,2146.0000
2013-10-09,3959.0000,2125.0000
2013-10-10,3621.0000,2011.0000
2013-10-11,3527.0000,1985.0000
2013-10-14,3455.0000,1961.0000
2013-10-15,3469.0000,1963.0000
2013-10-16,3478.0000,1965.0000
2013-10-17,3451.0000,1960.0000
2013-10-18,3264.0000,1901.0000
2013-10-21,3200.0000,1878.0000
2013-10-22,3110.0000,1847.0000
2013-10-23,2943.0000,1786.0000
2013-10-24,2775.0000,1708.0000
2013-10-25,2681.0000,1671.0000
2013-10-28,2526.0000,1619.0000
2013-10-29,2340.0000,1551.0000
2013-10-30,2164.0000,1484.0000
2013-10-31,2245.0000,1504.0000
2013-11-01,2316.0000,1525.0000
2013-11-04,2400.0000,1552.0000
2013-11-05,2553.0000,1600.0000
2013-11-06,2554.0000,1602.0000
2013-11-07,2533.0000,1593.0000
2013-11-08,2514.0000,1581.0000
2013-11-11,2506.0000,1564.0000
2013-11-12,2473.0000,1543.0000
2013-11-13,2455.0000,1531.0000
2013-11-14,2397.0000,1517.0000
2013-11-15,2377.0000,1507.0000
2013-11-18,2366.0000,1500.0000
2013-11-19,2366.0000,1495.0000
2013-11-20,2511.0000,1527.0000
2013-11-21,2447.0000,1499.0000
2013-11-22,2390.0000,1483.0000
2013-11-25,2391.0000,1492.0000
2013-11-26,2399.0000,1512.0000
2013-11-27,2496.0000,1573.0000
2013-11-28,2848.0000,1719.0000
2013-11-29,3089.0000,1821.0000
2013-11-30,3089.0000,1821.0000
2013-12-02,3194.0000,1865.0000
2013-12-03,3316.0000,1922.0000
2013-12-04,3481.0000,1994.0000
2013-12-05,3843.0000,2145.0000
2013-12-06,3842.0000,2176.0000
2013-12-09,3831.0000,2183.0000
2013-12-10,4011.0000,2237.0000
2013-12-11,4210.0000,2299.0000
2013-12-12,4291.0000,2337.0000
2013-12-13,4246.0000,2330.0000
2013-12-16,4065.0000,2292.0000
2013-12-17,3818.0000,2225.0000
2013-12-18,3638.0000,2156.0000
2013-12-19,3596.0000,2134.0000
2013-12-20,3875.0000,2208.0000
2013-12-23,3996.0000,2247.0000
2013-12-24,4078.0000,2277.0000
2014-01-02,3733.0000,2113.0000
2014-01-03,3531.0000,2036.0000
2014-01-06,3287.0000,1951.0000
2014-01-07,3017.0000,1876.0000
2014-01-08,2818.0000,1826.0000
2014-01-09,2500.0000,1706.0000
2014-01-10,2101.0000,1512.0000
2014-01-13,1857.0000,1395.0000
2014-01-14,1832.0000,1370.0000
2014-01-15,1862.0000,1374.0000
2014-01-16,1929.0000,1398.0000
2014-01-17,2026.0000,1421.0000
2014-01-20,2082.0000,1428.0000
2014-01-21,1973.0000,1369.0000
2014-01-22,1880.0000,1322.0000
2014-01-23,1775.0000,1271.0000
2014-01-24,1723.0000,1246.0000
2014-01-27,1673.0000,1217.0000
2014-01-28,1577.0000,1177.0000
2014-01-29,1531.0000,1148.0000
2014-01-30,1527.0000,1127.0000
2014-01-31,1524.0000,1110.0000
2014-02-03,1516.0000,1093.0000
2014-02-04,1513.0000,1084.0000
2014-02-05,1544.0000,1086.0000
2014-02-06,1575.0000,1092.0000
2014-02-07,1588.0000,1091.0000
2014-02-10,1611.0000,1096.0000
2014-02-11,1581.0000,1091.0000
2014-02-12,1584.0000,1085.0000
2014-02-13,1557.0000,1097.0000
2014-02-14,1554.0000,1106.0000
2014-02-17,1625.0000,1130.0000
2014-02-18,1667.0000,1146.0000
2014-02-19,1690.0000,1160.0000
2014-02-20,1680.0000,1164.0000
2014-02-21,1701.0000,1175.0000
2014-02-24,1707.0000,1174.0000
2014-02-25,1775.0000,1197.0000
2014-02-26,1912.0000,1222.0000
2014-02-27,2049.0000,1250.0000
2014-02-28,2084.0000,1258.0000
2014-03-03,2180.0000,1276.0000
2014-03-04,2326.0000,1325.0000
2014-03-05,2596.0000,1391.0000
2014-03-06,2830.0000,1480.0000
2014-03-07,2980.0000,1543.0000
2014-03-10,3023.0000,1562.0000
2014-03-11,3045.0000,1580.0000
2014-03-12,2600.0000,1453.0000
2014-03-13,2654.0000,1468.0000
2014-03-14,2677.0000,1477.0000
2014-03-17,2691.0000,1481.0000
2014-03-18,2818.0000,1518.0000
2014-03-19,2982.0000,1570.0000
2014-03-20,3129.0000,1621.0000
2014-03-21,3036.0000,1599.0000
2014-03-24,3055.0000,1602.0000
2014-03-25,,1578.0000
2014-03-26,2761.0000,1496.0000
2014-03-27,2579.0000,1412.0000
2014-03-28,2557.0000,1373.0000
2014-03-31,2573.0000,1362.0000
2014-04-01,2505.0000,1316.0000
2014-04-02,2418.0000,1273.0000
2014-04-03,2343.0000,1235.0000
2014-04-04,2306.0000,1205.0000
2014-04-07,2293.0000,1186.0000
2014-04-08,2029.0000,1098.0000
2014-04-09,1946.0000,1061.0000
2014-04-10,1865.0000,1029.0000
2014-04-11,1789.0000,1002.0000
2014-04-14,1765.0000,989.0000
2014-04-15,1724.0000,970.0000
2014-04-16,1613.0000,936.0000
2014-04-17,1591.0000,930.0000
2014-04-22,1616.0000,939.0000
2014-04-23,,956.0000
2014-04-24,1692.0000,962.0000
2014-04-25,1696.0000,967.0000
2014-04-28,1668.0000,961.0000
2014-04-29,1613.0000,949.0000
2014-04-30,1600.0000,943.0000
2014-05-01,1716.0000,993.0000
2014-05-02,1829.0000,1017.0000
2014-05-06,1691.0000,1022.0000
2014-05-07,1681.0000,1022.0000
2014-05-08,1613.0000,1008.0000
2014-05-09,1542.0000,997.0000
2014-05-12,1483.0000,987.0000
2014-05-13,1453.0000,982.0000
2014-05-14,1496.0000,1002.0000
2014-05-15,1546.0000,1021.0000
2014-05-16,1530.0000,1027.0000
2014-05-19,1494.0000,1022.0000
2014-05-20,1431.0000,1010.0000
2014-05-21,1354.0000,988.0000
2014-05-22,1302.0000,966.0000
2014-05-23,1358.0000,964.0000
2014-05-27,1457.0000,973.0000
2014-05-28,1405.0000,954.0000
2014-05-29,1379.0000,940.0000
2014-05-30,1395.0000,934.0000
2014-06-02,1429.0000,934.0000
2014-06-03,1545.0000,948.0000
2014-06-04,1604.0000,959.0000
2014-06-05,1689.0000,977.0000
2014-06-06,1793.0000,989.0000
2014-06-09,1846.0000,999.0000
2014-06-10,1903.0000,1004.0000
2014-06-11,1864.0000,973.0000
2014-06-12,1792.0000,939.0000
2014-06-13,1730.0000,906.0000
2014-06-16,1695.0000,880.0000
2014-06-17,1676.0000,858.0000
2014-06-18,1767.0000,867.0000
2014-06-19,1919.0000,902.0000
2014-06-20,1950.0000,904.0000
2014-06-23,1896.0000,886.0000
2014-06-24,1848.0000,867.0000
2014-06-25,1799.0000,846.0000
2014-06-26,1748.0000,824.0000
2014-06-27,1773.0000,831.0000
2014-06-30,1871.0000,850.0000
2014-07-01,2045.0000,894.0000
2014-07-02,1999.0000,890.0000
2014-07-03,1935.0000,890.0000
2014-07-04,1864.0000,893.0000
2014-07-07,1808.0000,888.0000
2014-07-08,1755.0000,881.0000
2014-07-09,1648.0000,863.0000
2014-07-10,1523.0000,836.0000
2014-07-11,1465.0000,814.0000
2014-07-14,1422.0000,798.0000
2014-07-15,1377.0000,782.0000
2014-07-16,1289.0000,755.0000
2014-07-17,1248.0000,738.0000
2014-07-18,1235.0000,732.0000
2014-07-21,1194.0000,724.0000
2014-07-22,1191.0000,723.0000
2014-07-23,1198.0000,727.0000
2014-07-24,1201.0000,732.0000
2014-07-25,1193.0000,739.0000
2014-07-28,1187.0000,743.0000
2014-07-29,1195.0000,747.0000
2014-07-30,1200.0000,754.0000
2014-07-31,1195.0000,755.0000
2014-08-01,1176.0000,751.0000
2014-08-04,1178.0000,753.0000
2014-08-05,1163.0000,755.0000
2014-08-06,1153.0000,759.0000
2014-08-07,1150.0000,765.0000
2014-08-08,1166.0000,777.0000
2014-08-11,1197.0000,792.0000
2014-08-12,1350.0000,836.0000
2014-08-13,1546.0000,871.0000
2014-08-14,1882.0000,942.0000
2014-08-15,2151.0000,1015.0000
2014-08-18,2254.0000,1042.0000
2014-08-19,2256.0000,1040.0000
2014-08-20,2380.0000,1061.0000
2014-08-21,2578.0000,1096.0000
2014-08-22,2535.0000,1088.0000
2014-08-26,2430.0000,1070.0000
2014-08-27,2366.0000,1063.0000
2014-08-28,2551.0000,1119.0000
2014-08-29,2627.0000,1147.0000
2014-09-01,2606.0000,1151.0000
2014-09-02,2568.0000,1149.0000
2014-09-03,2489.0000,1142.0000
2014-09-04,2464.0000,1147.0000
2014-09-05,2483.0000,1155.0000
2014-09-08,2519.0000,1166.0000
2014-09-09,2596.0000,1197.0000
2014-09-10,2602.0000,1197.0000
2014-09-11,2570.0000,1186.0000
2014-09-12,2546.0000,1181.0000
2014-09-15,2523.0000,1173.0000
2014-09-16,2442.0000,1150.0000
2014-09-17,2342.0000,1124.0000
2014-09-18,2192.0000,1089.0000
2014-09-19,2112.0000,1075.0000
2014-09-22,2118.0000,1077.0000
2014-09-23,2077.0000,1073.0000
2014-09-24,1967.0000,1056.0000
2014-09-25,1837.0000,1038.0000
2014-09-26,1852.0000,1049.0000
2014-09-28,,1062.0000
2014-09-29,1922.0000,1062.0000
2014-09-30,1915.0000,1063.0000
2014-10-01,1853.0000,1055.0000
2014-10-02,1788.0000,1041.0000
2014-10-03,1758.0000,1037.0000
2014-10-06,1735.0000,1029.0000
2014-10-07,1698.0000,1015.0000
2014-10-08,1632.0000,991.0000
2014-10-09,1580.0000,974.0000
2014-10-10,1544.0000,963.0000
2014-10-13,,954.0000
2014-10-14,1485.0000,948.0000
2014-10-15,1376.0000,935.0000
2014-10-16,1315.0000,930.0000
2014-10-17,1362.0000,944.0000
2014-10-20,1512.0000,973.0000
2014-10-21,2003.0000,1090.0000
2014-10-22,2186.0000,1136.0000
2014-10-23,2258.0000,1155.0000
2014-10-24,2422.0000,1192.0000
2014-10-27,2852.0000,1285.0000
2014-10-28,3436.0000,1395.0000
2014-10-29,3560.0000,1428.0000
2014-10-30,3534.0000,1424.0000
2014-10-31,3552.0000,1428.0000
2014-11-03,3640.0000,1456.0000
2014-11-04,3781.0000,1484.0000
2014-11-05,3702.0000,1464.0000
2014-11-06,3612.0000,1436.0000
2014-11-07,3661.0000,1437.0000
2014-11-10,3613.0000,1418.0000
2014-11-11,3419.0000,1370.0000
2014-11-12,3229.0000,1327.0000
2014-11-13,2972.0000,1264.0000
2014-11-14,2931.0000,1256.0000
2014-11-17,2971.0000,1264.0000
2014-11-18,3106.0000,1296.0000
2014-11-19,3127.0000,1306.0000
2014-11-20,3130.0000,1332.0000
2014-11-21,3038.0000,1324.0000
2014-11-24,2975.0000,1317.0000
2014-11-25,2963.0000,1313.0000
2014-11-26,2612.0000,1239.0000
2014-11-27,2347.0000,1187.0000
2014-11-28,2151.0000,1153.0000
2014-12-01,2025.0000,1137.0000
2014-12-02,1898.0000,1119.0000
2014-12-03,1677.0000,1079.0000
2014-12-04,1452.0000,1019.0000
2014-12-05,1282.0000,982.0000
2014-12-08,1165.0000,952.0000
2014-12-09,1075.0000,933.0000
2014-12-10,979.0000,911.0000
2014-12-11,879.0000,887.0000
2014-12-12,763.0000,863.0000
2014-12-15,659.0000,845.0000
2014-12-16,617.0000,838.0000
2014-12-17,571.0000,827.0000
2014-12-18,517.0000,814.0000
2014-12-19,488.0000,803.0000
2014-12-22,480.0000,794.0000
2014-12-23,472.0000,788.0000
2014-12-24,474.0000,782.0000
2015-01-02,456.0000,771.0000
2015-01-05,442.0000,761.0000
2015-01-06,432.0000,758.0000
2015-01-07,397.0000,744.0000
2015-01-08,335.0000,724.0000
2015-01-09,311.0000,709.0000
2015-01-12,373.0000,723.0000
2015-01-13,537.0000,762.0000
2015-01-14,557.0000,757.0000
2015-01-15,585.0000,749.0000
2015-01-16,620.0000,741.0000
2015-01-19,662.0000,739.0000
2015-01-20,752.0000,753.0000
2015-01-21,971.0000,770.0000
2015-01-22,965.0000,751.0000
2015-01-23,887.0000,720.0000
2015-01-26,857.0000,703.0000
2015-01-27,831.0000,688.0000
2015-01-28,785.0000,666.0000
2015-01-29,725.0000,632.0000
2015-01-30,679.0000,608.0000
2015-02-02,665.0000,590.0000
2015-02-03,663.0000,577.0000
2015-02-04,669.0000,569.0000
2015-02-05,680.0000,564.0000
2015-02-06,689.0000,559.0000
2015-02-09,687.0000,554.0000
2015-02-10,711.0000,556.0000
2015-02-11,700.0000,553.0000
2015-02-12,652.0000,540.0000
2015-02-13,630.0000,530.0000
2015-02-16,614.0000,522.0000
2015-02-17,589.0000,516.0000
2015-02-18,564.0000,509.0000
2015-02-19,539.0000,511.0000
2015-02-20,542.0000,513.0000
2015-02-23,543.0000,512.0000
2015-02-24,534.0000,516.0000
2015-02-25,529.0000,524.0000
